relative_image_path,label,category,source_question,source_answer,image_id,leakage_group_id
traffic512final/img_0467.jpg,pass_either_side,Mandatory,What does this traffic sign indicate?,Vehicles may pass on either side,img_0467.jpg,group_0401
traffic512final/img_0468.jpg,gap_in_median,Cautionary,What does this traffic sign indicate?,Gap in median,img_0468.jpg,group_0402
traffic512final/img_0469.jpg,major_road_ahead,Cautionary,What does this traffic sign indicate?,Major road ahead,img_0469.jpg,group_0403
traffic512final/img_0471.jpg,side_road_right,Cautionary,what does this traffic sign indicate?,side road right,img_0471.jpg,group_0405
traffic512final/img_0472.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0472.jpg,group_0406
traffic512final/img_0474.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0474.jpg,group_0408
traffic512final/img_0478.jpg,filling_station,Informatory,What does this traffic sign indicate?,Petrol pump,img_0478.jpg,group_0412
traffic512final/img_0481.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0481.jpg,group_0415
traffic512final/img_0482.jpg,major_road_ahead,Cautionary,What does this traffic sign indicate?,Major road ahead,img_0482.jpg,group_0416
traffic512final/img_0486.jpg,hairpin_bend_ahead,Cautionary,What does this traffic sign indicate?,hairpin bend ahead,img_0486.jpg,group_0420
traffic512final/img_0487.jpg,one_way,Mandatory,What does this traffic sign indicate?,One way,img_0487.jpg,group_0421
traffic512final/img_0495.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Hump/Speed breaker,img_0495.jpg,group_0429
traffic512final/img_0496.jpg,filling_station,Informatory,What does this traffic sign indicate?,Petrol pump,img_0496.jpg,group_0430
traffic512final/img_0497.jpg,stop,Informatory,What does the symbol represent?,Stop,img_0497.jpg,group_0431
traffic512final/img_0500.jpg,major_road_ahead,Cautionary,What does this traffic sign indicate?,Major road ahead,img_0500.jpg,group_0434
traffic512final/img_0501.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Hump/Speed breaker,img_0501.jpg,group_0435
traffic512final/img_0503.jpg,give_way,Mandatory,What does this traffic sign indicate?,Give way to traffic on major road,img_0503.jpg,group_0437
traffic512final/img_0505.jpg,major_road_ahead,Cautionary,What does this traffic sign indicate?,Major road ahead,img_0505.jpg,group_0439
traffic512final/img_0508.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_0508.jpg,group_0442
traffic512final/img_0509.jpg,stop,Informatory,What does the symbol represent?,Stop,img_0509.jpg,group_0443
traffic512final/img_0512.jpg,filling_station,Informatory,What does this traffic sign indicate?,Petrol pump,img_0512.jpg,group_0446
traffic512final/img_0513.jpg,no_right_turn,Mandatory,What does this traffic sign indicate?,No Right Turn,img_0513.jpg,group_0447
traffic512final/img_0514.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0514.jpg,group_0448
traffic512final/img_0515.jpg,stop,Informatory,What does the symbol represent?,Stop,img_0515.jpg,group_0449
traffic512final/img_0516.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0516.jpg,group_0450
traffic512final/img_0517.jpg,give_way,Mandatory,What does this traffic sign indicate?,Give way to traffic on major road,img_0517.jpg,group_0451
traffic512final/img_0518.jpg,one_way,Mandatory,What does this traffic sign indicate?,One way,img_0518.jpg,group_0452
traffic512final/img_0520.jpg,maximum_speed_limit_80_km_h,Mandatory,what does this traffic sign indicate?,Speed,img_0520.jpg,group_0454
traffic512final/img_0521.jpg,no_entry,Mandatory,What does this traffic sign indicate?,No entry,img_0521.jpg,group_0455
traffic512final/img_0522.jpg,side_road_right,Cautionary,what does this traffic sign indicate?,Side road right,img_0522.jpg,group_0456
traffic512final/img_0523.jpg,stop,Informatory,What does the symbol represent?,Stop,img_0523.jpg,group_0457
traffic512final/img_0524.jpg,maximum_speed_limit_80_km_h,Mandatory,what does this traffic sign indicate?,Speed,img_0524.jpg,group_0458
traffic512final/img_0526.jpg,major_road_ahead,Cautionary,What does this traffic sign indicate?,Major road ahead,img_0526.jpg,group_0460
traffic512final/img_0527.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0527.jpg,group_0461
traffic512final/img_0530.jpg,filling_station,Informatory,What does this traffic sign indicate?,Petrol pump,img_0530.jpg,group_0464
traffic512final/img_0533.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0533.jpg,group_0467
traffic512final/img_0534.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Hump/Speed breaker,img_0534.jpg,group_0468
traffic512final/img_0535.jpg,no_right_turn,Mandatory,What does this traffic sign indicate?,No Right Turn,img_0535.jpg,group_0469
traffic512final/img_0536.jpg,major_road_ahead,Cautionary,What does this traffic sign indicate?,Major road ahead,img_0536.jpg,group_0470
traffic512final/img_0537.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0537.jpg,group_0471
traffic512final/img_0539.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Hump/Speed breaker,img_0539.jpg,group_0473
traffic512final/img_0542.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0542.jpg,group_0476
traffic512final/img_0544.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_0544.jpg,group_0478
traffic512final/img_0545.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Hump/Speed breaker,img_0545.jpg,group_0479
traffic512final/img_0546.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0546.jpg,group_0480
traffic512final/img_0550.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_0550.jpg,group_0484
traffic512final/img_0551.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School Zone,img_0551.jpg,group_0485
traffic512final/img_0552.jpg,no_right_turn,Mandatory,What does this traffic sign indicate?,No Right Turn,img_0552.jpg,group_0486
traffic512final/img_0553.jpg,no_right_turn,Mandatory,What does this traffic sign indicate?,No Right Turn,img_0553.jpg,group_0487
traffic512final/img_0555.jpg,major_road_ahead,Cautionary,What does this traffic sign indicate?,Major road ahead,img_0555.jpg,group_0489
traffic512final/img_0557.jpg,maximum_speed_limit_80_km_h,Mandatory,what does this traffic sign indicate?,Speed,img_0557.jpg,group_0491
traffic512final/img_0558.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_0558.jpg,group_0492
traffic512final/img_0559.jpg,maximum_speed_limit_30_km_h,Mandatory,what does this traffic sign indicate?,Speed,img_0559.jpg,group_0493
traffic512final/img_0562.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Hump/Speed breaker,img_0562.jpg,group_0496
traffic512final/img_0564.jpg,filling_station,Informatory,What does this traffic sign indicate?,Petrol pump,img_0564.jpg,group_0498
traffic512final/img_0565.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School Zone,img_0565.jpg,group_0499
traffic512final/img_0566.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0566.jpg,group_0500
traffic512final/img_0567.jpg,side_road_right,Cautionary,what does this traffic sign indicate?,side road right,img_0567.jpg,group_0501
traffic512final/img_0571.jpg,left_curve_ahead,Cautionary,what does this traffic sign indicate?,left curve ahead,img_0571.jpg,group_0505
traffic512final/img_0572.jpg,stop,Informatory,What does the symbol represent?,Stop,img_0572.jpg,group_0506
traffic512final/img_0573.jpg,side_road_right,Cautionary,what does this traffic sign indicate?,side road right,img_0573.jpg,group_0507
traffic512final/img_0576.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0576.jpg,group_0510
traffic512final/img_0577.jpg,no_entry,Mandatory,What does this traffic sign indicate?,No entry,img_0577.jpg,group_0511
traffic512final/img_0578.jpg,left_curve_ahead,Cautionary,what does this traffic sign indicate?,left curve ahead,img_0578.jpg,group_0512
traffic512final/img_0581.jpg,maximum_speed_limit_30_km_h,Mandatory,what does this traffic sign indicate?,Speed,img_0581.jpg,group_0515
traffic512final/img_0582.jpg,one_way,Mandatory,What does this traffic sign indicate?,One way,img_0582.jpg,group_0516
traffic512final/img_0584.jpg,maximum_speed_limit_40_km_h,Mandatory,what does this traffic sign indicate?,Speed Limit,img_0584.jpg,group_0518
traffic512final/img_0585.jpg,no_entry,Mandatory,What does this traffic sign indicate?,No entry,img_0585.jpg,group_0519
traffic512final/img_0588.jpg,filling_station,Informatory,What does this traffic sign indicate?,Petrol pump,img_0588.jpg,group_0522
traffic512final/img_0589.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0589.jpg,group_0523
traffic512final/img_0591.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0591.jpg,group_0525
traffic512final/img_0592.jpg,hairpin_bend_ahead,Cautionary,What does this traffic sign indicate?,hairpin bend ahead,img_0592.jpg,group_0526
traffic512final/img_0593.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Hump/Speed breaker,img_0593.jpg,group_0527
traffic512final/img_0596.jpg,maximum_speed_limit_80_km_h,Mandatory,what does this traffic sign indicate?,Speed,img_0596.jpg,group_0530
traffic512final/img_0597.jpg,major_road_ahead,Cautionary,What does this traffic sign indicate?,Major road ahead,img_0597.jpg,group_0531
traffic512final/img_0598.jpg,left_curve_ahead,Cautionary,what does this traffic sign indicate?,left curve ahead,img_0598.jpg,group_0532
traffic512final/img_0599.jpg,pass_either_side,Mandatory,What does this traffic sign indicate?,Vehicles may pass on either side,img_0599.jpg,group_0533
traffic512final/img_0603.jpg,give_way,Mandatory,What does this traffic sign indicate?,Give way to traffic on major road,img_0603.jpg,group_0537
traffic512final/img_0607.jpg,give_way,Mandatory,What does this traffic sign indicate?,Give way to traffic on major road,img_0607.jpg,group_0541
traffic512final/img_0609.jpg,one_way,Mandatory,What does this traffic sign indicate?,One way,img_0609.jpg,group_0543
traffic512final/img_0610.jpg,y_junction,Cautionary,what does this traffic sign indicate?,Y-intersection,img_0610.jpg,group_0544
traffic512final/img_0611.jpg,one_way,Mandatory,What does this traffic sign indicate?,One way,img_0611.jpg,group_0545
traffic512final/img_0612.jpg,stop,Informatory,What does the symbol represent?,Stop,img_0612.jpg,group_0546
traffic512final/img_0613.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0613.jpg,group_0547
traffic512final/img_0617.jpg,maximum_speed_limit_30_km_h,Mandatory,what does this traffic sign indicate?,Speed,img_0617.jpg,group_0551
traffic512final/img_0619.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0619.jpg,group_0553
traffic512final/img_0620.jpg,y_junction,Cautionary,what does this traffic sign indicate?,Y-intersection,img_0620.jpg,group_0554
traffic512final/img_0621.jpg,side_road_right,Cautionary,what does this traffic sign indicate?,side road right,img_0621.jpg,group_0555
traffic512final/img_0622.jpg,gap_in_median,Cautionary,What does this traffic sign indicate?,Gap in median,img_0622.jpg,group_0556
traffic512final/img_0623.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_0623.jpg,group_0557
traffic512final/img_0624.jpg,major_road_ahead,Cautionary,What does this traffic sign indicate?,Major road ahead,img_0624.jpg,group_0558
traffic512final/img_0625.jpg,side_road_right,Cautionary,what does this traffic sign indicate?,side road right,img_0625.jpg,group_0559
traffic512final/img_0626.jpg,y_junction,Cautionary,what does this traffic sign indicate?,Y-intersection,img_0626.jpg,group_0560
traffic512final/img_0629.jpg,no_entry,Mandatory,What does this traffic sign indicate?,No entry,img_0629.jpg,group_0563
traffic512final/img_0630.jpg,stop,Informatory,What does the symbol represent?,Stop,img_0630.jpg,group_0564
traffic512final/img_0631.jpg,one_way,Mandatory,What does this traffic sign indicate?,One way,img_0631.jpg,group_0565
traffic512final/img_0632.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0632.jpg,group_0566
traffic512final/img_0635.jpg,y_junction,Cautionary,what does this traffic sign indicate?,Y-intersection,img_0635.jpg,group_0569
traffic512final/img_0638.jpg,left_curve_ahead,Cautionary,what does this traffic sign indicate?,Left curve ahead,img_0638.jpg,group_0572
traffic512final/img_0640.jpg,maximum_speed_limit_80_km_h,Mandatory,what does this traffic sign indicate?,Speed,img_0640.jpg,group_0574
traffic512final/img_0641.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0641.jpg,group_0575
traffic512final/img_0642.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0642.jpg,group_0576
traffic512final/img_0644.jpg,maximum_speed_limit_80_km_h,Mandatory,what does this traffic sign indicate?,Speed,img_0644.jpg,group_0578
traffic512final/img_0646.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0646.jpg,group_0580
traffic512final/img_0650.jpg,gap_in_median,Cautionary,What does this traffic sign indicate?,Gap in median,img_0650.jpg,group_0584
traffic512final/img_0651.jpg,stop,Informatory,What does the symbol represent?,Stop,img_0651.jpg,group_0585
traffic512final/img_0653.jpg,y_junction,Cautionary,what does this traffic sign indicate?,Y-intersection,img_0653.jpg,group_0587
traffic512final/img_0655.jpg,stop,Informatory,What does the symbol represent?,Stop,img_0655.jpg,group_0589
traffic512final/img_0657.jpg,left_curve_ahead,Cautionary,what does this traffic sign indicate?,Left curve ahead,img_0657.jpg,group_0591
traffic512final/img_0659.jpg,major_road_ahead,Cautionary,What does this traffic sign indicate?,Major road ahead,img_0659.jpg,group_0593
traffic512final/img_0660.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_0660.jpg,group_0594
traffic512final/img_0662.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0662.jpg,group_0596
traffic512final/img_0663.jpg,y_junction,Cautionary,what does this traffic sign indicate?,Y-intersection,img_0663.jpg,group_0597
traffic512final/img_0665.jpg,pass_either_side,Mandatory,What does this traffic sign indicate?,Vehicles may pass on either side,img_0665.jpg,group_0599
traffic512final/img_0666.jpg,no_right_turn,Mandatory,What does this traffic sign indicate?,No right turn,img_0666.jpg,group_0600
traffic512final/img_0667.jpg,give_way,Mandatory,What does this traffic sign indicate?,Give way to traffic on major road,img_0667.jpg,group_0601
traffic512final/img_0668.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0668.jpg,group_0602
traffic512final/img_0670.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_0670.jpg,group_0604
traffic512final/img_0671.jpg,stop,Informatory,What does the symbol represent?,Stop,img_0671.jpg,group_0605
traffic512final/img_0672.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Hump/Speed breaker,img_0672.jpg,group_0606
traffic512final/img_0673.jpg,side_road_right,Cautionary,what does this traffic sign indicate?,side road right,img_0673.jpg,group_0607
traffic512final/img_0674.jpg,one_way,Mandatory,What does this traffic sign indicate?,One way,img_0674.jpg,group_0608
traffic512final/img_0676.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0676.jpg,group_0610
traffic512final/img_0677.jpg,side_road_right,Cautionary,what does this traffic sign indicate?,side road right,img_0677.jpg,group_0611
traffic512final/img_0679.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0679.jpg,group_0613
traffic512final/img_0681.jpg,y_junction,Cautionary,what does this traffic sign indicate?,Y-intersection,img_0681.jpg,group_0615
traffic512final/img_0685.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_0685.jpg,group_0619
traffic512final/img_0687.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0687.jpg,group_0621
traffic512final/img_0688.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0688.jpg,group_0622
traffic512final/img_0691.jpg,stop,Informatory,What does the symbol represent?,Stop,img_0691.jpg,group_0625
traffic512final/img_0693.jpg,y_junction,Cautionary,what does this traffic sign indicate?,Y-intersection,img_0693.jpg,group_0627
traffic512final/img_0694.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0694.jpg,group_0628
traffic512final/img_0695.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_0695.jpg,group_0629
traffic512final/img_0696.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0696.jpg,group_0630
traffic512final/img_0699.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0699.jpg,group_0633
traffic512final/img_0700.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0700.jpg,group_0634
traffic512final/img_0701.jpg,gap_in_median,Cautionary,What does this traffic sign indicate?,Gap in median,img_0701.jpg,group_0635
traffic512final/img_0703.jpg,left_curve_ahead,Cautionary,what does this traffic sign indicate?,left curve ahead,img_0703.jpg,group_0637
traffic512final/img_0704.jpg,y_junction,Cautionary,what does this traffic sign indicate?,Y-intersection,img_0704.jpg,group_0638
traffic512final/img_0705.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0705.jpg,group_0639
traffic512final/img_0708.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0708.jpg,group_0642
traffic512final/img_0709.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0709.jpg,group_0643
traffic512final/img_0711.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_0711.jpg,group_0645
traffic512final/img_0712.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0712.jpg,group_0646
traffic512final/img_0714.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0714.jpg,group_0648
traffic512final/img_0716.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0716.jpg,group_0650
traffic512final/img_0723.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0723.jpg,group_0657
traffic512final/img_0727.jpg,y_junction,Cautionary,what does this traffic sign indicate?,Y-intersection,img_0727.jpg,group_0661
traffic512final/img_0729.jpg,y_junction,Cautionary,what does this traffic sign indicate?,Y-intersection,img_0729.jpg,group_0663
traffic512final/img_0730.jpg,give_way,Mandatory,What does this traffic sign indicate?,Give way to traffic on major road,img_0730.jpg,group_0664
traffic512final/img_0733.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0733.jpg,group_0667
traffic512final/img_0741.jpg,y_junction,Cautionary,what does this traffic sign indicate?,Y-intersection,img_0741.jpg,group_0675
traffic512final/img_0748.jpg,give_way,Mandatory,What does this traffic sign indicate?,Give way to traffic on major road,img_0748.jpg,group_0682
traffic512final/img_0751.jpg,y_junction,Cautionary,what does this traffic sign indicate?,Y-intersection,img_0751.jpg,group_0663
traffic512final/img_0753.jpg,y_junction,Cautionary,what does this traffic sign indicate?,Y-intersection,img_0753.jpg,group_0674
traffic512final/img_0762.jpg,give_way,Mandatory,What does this traffic sign indicate?,Give way to traffic on major road,img_0762.jpg,group_0689
traffic512final/img_0763.jpg,give_way,Mandatory,What does this traffic sign indicate?,Give way to traffic on major road,img_0763.jpg,group_0682
traffic512final/img_0764.jpg,give_way,Mandatory,What does this traffic sign indicate?,Give way to traffic on major road,img_0764.jpg,group_0690
traffic512final/img_0766.jpg,give_way,Mandatory,What does this traffic sign indicate?,Give way to traffic on major road,img_0766.jpg,group_0664
traffic512final/img_0767.jpg,give_way,Mandatory,What does this traffic sign indicate?,Give way to traffic on major road,img_0767.jpg,group_0664
traffic512final/img_0768.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0768.jpg,group_0691
traffic512final/img_0777.jpg,left_curve_ahead,Cautionary,what does this traffic sign indicate?,left curve ahead,img_0777.jpg,group_0700
traffic512final/img_0780.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0780.jpg,group_0703
traffic512final/img_0781.jpg,left_curve_ahead,Cautionary,what does this traffic sign indicate?,left curve ahead,img_0781.jpg,group_0704
traffic512final/img_0785.jpg,filling_station,Informatory,What does this traffic sign indicate?,Petrol pump,img_0785.jpg,group_0708
traffic512final/img_0789.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Hump/Speed breaker,img_0789.jpg,group_0712
traffic512final/img_0791.jpg,gap_in_median,Cautionary,What does this traffic sign indicate?,Gap in median,img_0791.jpg,group_0714
traffic512final/img_0792.jpg,gap_in_median,Cautionary,What does this traffic sign indicate?,Gap in median,img_0792.jpg,group_0715
traffic512final/img_0793.jpg,gap_in_median,Cautionary,What does this traffic sign indicate?,Gap in median,img_0793.jpg,group_0716
traffic512final/img_0794.jpg,gap_in_median,Cautionary,What does this traffic sign indicate?,Gap in median,img_0794.jpg,group_0717
traffic512final/img_0795.jpg,filling_station,Informatory,What does this traffic sign indicate?,Petrol pump,img_0795.jpg,group_0718
traffic512final/img_0802.jpg,stop,Informatory,What does the symbol represent?,Stop,img_0802.jpg,group_0725
traffic512final/img_0803.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0803.jpg,group_0726
traffic512final/img_0810.jpg,left_curve_ahead,Cautionary,What does this traffic sign indicate?,left curve ahead,img_0810.jpg,group_0733
traffic512final/img_0815.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0815.jpg,group_0738
traffic512final/img_0818.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_0818.jpg,group_0741
traffic512final/img_0822.jpg,maximum_speed_limit_80_km_h,Mandatory,what does this traffic sign indicate?,Speed,img_0822.jpg,group_0745
traffic512final/img_0824.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0824.jpg,group_0747
traffic512final/img_0825.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0825.jpg,group_0748
traffic512final/img_0830.jpg,left_curve_ahead,Cautionary,what does this traffic sign indicate?,left curve ahead,img_0830.jpg,group_0753
traffic512final/img_0833.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0833.jpg,group_0756
traffic512final/img_0836.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Hump/Speed breaker,img_0836.jpg,group_0759
traffic512final/img_0838.jpg,hairpin_bend_ahead,Cautionary,What does this traffic sign indicate?,hairpin bend ahead,img_0838.jpg,group_0761
traffic512final/img_0839.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0839.jpg,group_0762
traffic512final/img_0840.jpg,hairpin_bend_ahead,Cautionary,What does this traffic sign indicate?,hairpin bend ahead,img_0840.jpg,group_0763
traffic512final/img_0842.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0842.jpg,group_0765
traffic512final/img_0845.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0845.jpg,group_0768
traffic512final/img_0847.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0847.jpg,group_0770
traffic512final/img_0848.jpg,left_curve_ahead,Cautionary,what does this traffic sign indicate?,left curve ahead,img_0848.jpg,group_0771
traffic512final/img_0850.jpg,hairpin_bend_ahead,Cautionary,What does this traffic sign indicate?,hairpin bend ahead,img_0850.jpg,group_0773
traffic512final/img_0851.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0851.jpg,group_0774
traffic512final/img_0852.jpg,hairpin_bend_ahead,Cautionary,What does this traffic sign indicate?,hairpin bend ahead,img_0852.jpg,group_0775
traffic512final/img_0853.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0853.jpg,group_0776
traffic512final/img_0855.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0855.jpg,group_0778
traffic512final/img_0859.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0859.jpg,group_0782
traffic512final/img_0860.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0860.jpg,group_0783
traffic512final/img_0861.jpg,stop,Informatory,What does the symbol represent?,Stop,img_0861.jpg,group_0784
traffic512final/img_0862.jpg,hairpin_bend_ahead,Cautionary,What does this traffic sign indicate?,hairpin bend ahead,img_0862.jpg,group_0785
traffic512final/img_0863.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0863.jpg,group_0786
traffic512final/img_0865.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Hump/Speed breaker,img_0865.jpg,group_0788
traffic512final/img_0866.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Hump/Speed breaker,img_0866.jpg,group_0789
traffic512final/img_0870.jpg,give_way,Mandatory,What does this traffic sign indicate?,Give way to traffic on major road,img_0870.jpg,group_0793
traffic512final/img_0874.jpg,maximum_speed_limit_80_km_h,Mandatory,what does this traffic sign indicate?,Speed Limit,img_0874.jpg,group_0797
traffic512final/img_0875.jpg,maximum_speed_limit_80_km_h,Mandatory,what does this traffic sign indicate?,Speed Limit,img_0875.jpg,group_0798
traffic512final/img_0877.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_0877.jpg,group_0800
traffic512final/img_0878.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_0878.jpg,group_0801
traffic512final/img_0881.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0881.jpg,group_0804
traffic512final/img_0882.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0882.jpg,group_0805
traffic512final/img_0883.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0883.jpg,group_0806
traffic512final/img_0884.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0884.jpg,group_0806
traffic512final/img_0886.jpg,maximum_speed_limit_80_km_h,Mandatory,what does this traffic sign indicate?,Speed,img_0886.jpg,group_0807
traffic512final/img_0887.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_0887.jpg,group_0808
traffic512final/img_0888.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_0888.jpg,group_0809
traffic512final/img_0889.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0889.jpg,group_0810
traffic512final/img_0890.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0890.jpg,group_0810
traffic512final/img_0891.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0891.jpg,group_0811
traffic512final/img_0892.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0892.jpg,group_0812
traffic512final/img_0901.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0901.jpg,group_0821
traffic512final/img_0902.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0902.jpg,group_0822
