image_id,source_question,source_answer,reason,proposed_label
img_0702.jpg,What does this traffic sign indicate?,Hazard Mraker,unsupported_or_ambiguous_identity_answer,
img_0706.jpg,what does this traffic sign indicate?,Right-turn,unsupported_or_ambiguous_identity_answer,
img_0707.jpg,what does this traffic sign indicate?,Speed Limit,class_below_viability_threshold,maximum_speed_limit_65_km_h
img_0710.jpg,What does this traffic sign indicate?,End of dual Carriageway,unsupported_or_ambiguous_identity_answer,
img_0713.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0715.jpg,what does this traffic sign indicate?,Speed Limit,class_below_viability_threshold,maximum_speed_limit_20_km_h
img_0717.jpg,What does this traffic sign indicate?,T-intersection,class_below_viability_threshold,t_junction
img_0718.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0719.jpg,What does this traffic sign indicate?,T-intersection,class_below_viability_threshold,t_junction
img_0720.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0721.jpg,What does this traffic sign indicate?,T-intersection,class_below_viability_threshold,t_junction
img_0722.jpg,What does this traffic sign indicate?,Hospital,unsupported_or_ambiguous_identity_answer,
img_0724.jpg,What does this traffic sign indicate?,Go Slow,unsupported_or_ambiguous_identity_answer,
img_0725.jpg,What does this traffic sign indicate?,T-intersection,class_below_viability_threshold,t_junction
img_0726.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0728.jpg,What does this traffic sign indicate?,Hazard Mraker,unsupported_or_ambiguous_identity_answer,
img_0731.jpg,,,no_direct_identity_question,
img_0732.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0734.jpg,What does this traffic sign indicate?,Slow,unsupported_or_ambiguous_identity_answer,
img_0735.jpg,what does this traffic sign indicate?,Left-turn,unsupported_or_ambiguous_identity_answer,
img_0736.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0737.jpg,What does this traffic sign indicate?,Restaurant,class_below_viability_threshold,restaurant
img_0738.jpg,What does this traffic sign indicate?,Restaurant,class_below_viability_threshold,restaurant
img_0739.jpg,What does this traffic sign indicate?,Hazard Mraker,unsupported_or_ambiguous_identity_answer,
img_0740.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0742.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0743.jpg,what does this traffic sign indicate?,Left-turn,unsupported_or_ambiguous_identity_answer,
img_0744.jpg,what does this traffic sign indicate?,Right-turn,unsupported_or_ambiguous_identity_answer,
img_0745.jpg,What does this traffic sign indicate?,Slow,unsupported_or_ambiguous_identity_answer,
img_0746.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0747.jpg,what does this traffic sign indicate?,Right-turn,unsupported_or_ambiguous_identity_answer,
img_0749.jpg,what does this traffic sign indicate?,Right-turn,unsupported_or_ambiguous_identity_answer,
img_0750.jpg,What does this traffic sign indicate?,T-intersection,class_below_viability_threshold,t_junction
img_0752.jpg,What does this traffic sign indicate?,Restaurant,class_below_viability_threshold,restaurant
img_0754.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0755.jpg,what does this traffic sign indicate?,Left-turn,unsupported_or_ambiguous_identity_answer,
img_0756.jpg,what does this traffic sign indicate?,Left-turn,unsupported_or_ambiguous_identity_answer,
img_0757.jpg,what does this traffic sign indicate?,Right-turn,unsupported_or_ambiguous_identity_answer,
img_0758.jpg,What does this traffic sign indicate?,Slow,unsupported_or_ambiguous_identity_answer,
img_0759.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0760.jpg,What does this traffic sign indicate?,Hostel,unsupported_or_ambiguous_identity_answer,
img_0761.jpg,,,no_direct_identity_question,
img_0765.jpg,What does this traffic sign indicate?,T-intersection,class_below_viability_threshold,t_junction
img_0769.jpg,what does this traffic sign indicate?,Speed Limit,class_below_viability_threshold,maximum_speed_limit_20_km_h
img_0770.jpg,What does this traffic sign indicate?,Temple Ahead,unsupported_or_ambiguous_identity_answer,
img_0771.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0772.jpg,What does this traffic sign indicate?,Boundary,unsupported_or_ambiguous_identity_answer,
img_0773.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0774.jpg,What does this traffic sign indicate?,Location,unsupported_or_ambiguous_identity_answer,
img_0775.jpg,What does this traffic sign indicate?,Location,unsupported_or_ambiguous_identity_answer,
img_0776.jpg,What does this traffic sign indicate?,Curve,unsupported_or_ambiguous_identity_answer,
img_0778.jpg,What does this traffic sign indicate?,Milestone,unsupported_or_ambiguous_identity_answer,
img_0779.jpg,What does this traffic sign indicate?,Milestone,unsupported_or_ambiguous_identity_answer,
img_0782.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0783.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0784.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0786.jpg,What does this traffic sign indicate?,No Parking,class_below_viability_threshold,no_parking
img_0787.jpg,What does this traffic sign indicate?,Tourism,unsupported_or_ambiguous_identity_answer,
img_0788.jpg,What does this traffic sign indicate?,Bus Stop,class_below_viability_threshold,bus_stop
img_0790.jpg,What does this traffic sign indicate?,Toilet Facility ahead,unsupported_or_ambiguous_identity_answer,
img_0796.jpg,What does this traffic sign indicate?,Junction,unsupported_or_ambiguous_identity_answer,
img_0797.jpg,What does this traffic sign indicate?,Junction,unsupported_or_ambiguous_identity_answer,
img_0798.jpg,what does this traffic sign indicate?,Right-turn,unsupported_or_ambiguous_identity_answer,
img_0799.jpg,What does this traffic sign indicate?,Hazard Mraker,unsupported_or_ambiguous_identity_answer,
img_0800.jpg,What does this traffic sign indicate?,Unguarded Railway Crossing,class_below_viability_threshold,unguarded_level_crossing
img_0801.jpg,What does this traffic sign indicate?,Unguarded Railway Crossing,class_below_viability_threshold,unguarded_level_crossing
img_0804.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0805.jpg,,,no_direct_identity_question,
img_0806.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0807.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0808.jpg,,,no_direct_identity_question,
img_0809.jpg,,,no_direct_identity_question,
img_0811.jpg,,,no_direct_identity_question,
img_0812.jpg,What does this traffic sign indicate?,No Parking,class_below_viability_threshold,no_parking
img_0813.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0814.jpg,,,no_direct_identity_question,
img_0816.jpg,What does this traffic sign indicate?,No Parking,class_below_viability_threshold,no_parking
img_0817.jpg,What does this traffic sign indicate?,Unguarded Railway Crossing,class_below_viability_threshold,unguarded_level_crossing
img_0819.jpg,,,no_direct_identity_question,
img_0820.jpg,,,no_direct_identity_question,
img_0821.jpg,,,no_direct_identity_question,
img_0823.jpg,,,no_direct_identity_question,
img_0826.jpg,,,no_direct_identity_question,
img_0827.jpg,what does this traffic sign indicate?,Side road left,class_below_viability_threshold,side_road_left
img_0828.jpg,,,no_direct_identity_question,
img_0829.jpg,What does this traffic sign indicate?,Go Slow,unsupported_or_ambiguous_identity_answer,
img_0831.jpg,What does this traffic sign indicate?,Narrow bridge,class_below_viability_threshold,narrow_bridge
img_0832.jpg,What does this traffic sign indicate?,Narrow bridge,class_below_viability_threshold,narrow_bridge
img_0834.jpg,,,no_direct_identity_question,
img_0835.jpg,,,no_direct_identity_question,
img_0837.jpg,,,no_direct_identity_question,
img_0841.jpg,What does this traffic sign indicate?,Accident Prone Area,unsupported_or_ambiguous_identity_answer,
img_0843.jpg,What does this traffic sign indicate?,Series of bends,unsupported_or_ambiguous_identity_answer,
img_0844.jpg,what does this traffic sign indicate?,Right-turn,unsupported_or_ambiguous_identity_answer,
img_0846.jpg,What does this traffic sign indicate?,Go Slow,unsupported_or_ambiguous_identity_answer,
img_0849.jpg,What does this traffic sign indicate?,Restriction,unsupported_or_ambiguous_identity_answer,
img_0854.jpg,What does this traffic sign indicate?,Cleanliness,unsupported_or_ambiguous_identity_answer,
img_0856.jpg,what does this traffic sign indicate?,Right-turn,unsupported_or_ambiguous_identity_answer,
img_0857.jpg,What does this traffic sign indicate?,Series of bends,unsupported_or_ambiguous_identity_answer,
img_0858.jpg,what does this traffic sign indicate?,Right-turn,unsupported_or_ambiguous_identity_answer,
img_0864.jpg,what does this traffic sign indicate?,side road left,class_below_viability_threshold,side_road_left
img_0867.jpg,,,no_direct_identity_question,
img_0868.jpg,,,no_direct_identity_question,
img_0869.jpg,,,no_direct_identity_question,
img_0871.jpg,,,no_direct_identity_question,
img_0872.jpg,,,no_direct_identity_question,
img_0873.jpg,What does this traffic sign indicate?,End of dual Carriageway,unsupported_or_ambiguous_identity_answer,
img_0876.jpg,What does this traffic sign indicate?,Highway,unsupported_or_ambiguous_identity_answer,
img_0879.jpg,,,no_direct_identity_question,
img_0880.jpg,,,no_direct_identity_question,
img_0885.jpg,What does this traffic sign indicate?,Junction,unsupported_or_ambiguous_identity_answer,
img_0893.jpg,what does this traffic sign indicate?,Right-turn,unsupported_or_ambiguous_identity_answer,
img_0894.jpg,what does this traffic sign indicate?,Right-turn,unsupported_or_ambiguous_identity_answer,
img_0895.jpg,what does this traffic sign indicate?,Staggered Intersection,class_below_viability_threshold,staggered_junction
img_0896.jpg,what does this traffic sign indicate?,Staggered Intersection,class_below_viability_threshold,staggered_junction
img_0897.jpg,,,no_direct_identity_question,
img_0898.jpg,,,no_direct_identity_question,
img_0899.jpg,What does this traffic sign indicate?,Intersection,unsupported_or_ambiguous_identity_answer,
img_0900.jpg,What does this traffic sign indicate?,Intersection,unsupported_or_ambiguous_identity_answer,
img_0903.jpg,What does this traffic sign indicate?,Accident black spot / Accident-prone area,unsupported_or_ambiguous_identity_answer,
img_0904.jpg,What does this traffic sign indicate?,Accident black spot / Accident-prone area,unsupported_or_ambiguous_identity_answer,
img_0905.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0906.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0911.jpg,What does this traffic sign indicate?,Keep Left,class_below_viability_threshold,keep_left
img_0913.jpg,,,no_direct_identity_question,
img_0914.jpg,,,no_direct_identity_question,
img_0915.jpg,,,no_direct_identity_question,
img_0916.jpg,,,no_direct_identity_question,
img_0921.jpg,What does this traffic sign indicate?,Toilets and Drinking Water facilities ahead,unsupported_or_ambiguous_identity_answer,
img_0922.jpg,What does this traffic sign indicate?,Toilets and Drinking Water facilities ahead,unsupported_or_ambiguous_identity_answer,
img_0926.jpg,What does this traffic sign indicate?,Toilets and Drinking Water facilities ahead,unsupported_or_ambiguous_identity_answer,
img_0930.jpg,What does this traffic sign indicate?,Construction,unsupported_or_ambiguous_identity_answer,
img_0931.jpg,What does this traffic sign indicate?,Construction,unsupported_or_ambiguous_identity_answer,
img_0932.jpg,,,no_direct_identity_question,
img_0933.jpg,,,no_direct_identity_question,
img_0935.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0936.jpg,,,no_direct_identity_question,
img_0939.jpg,What does this traffic sign indicate?,Location,unsupported_or_ambiguous_identity_answer,
img_0940.jpg,What does this traffic sign indicate?,Directions,unsupported_or_ambiguous_identity_answer,
img_0941.jpg,,,no_direct_identity_question,
img_0942.jpg,what does this traffic sign indicate?,Speed Limit,class_below_viability_threshold,maximum_speed_limit_20_km_h
img_0954.jpg,,,no_direct_identity_question,
img_0958.jpg,What does this traffic sign indicate?,Accident Prone Zone,unsupported_or_ambiguous_identity_answer,
img_0959.jpg,What does this traffic sign indicate?,Restriction,unsupported_or_ambiguous_identity_answer,
img_0960.jpg,What does this traffic sign indicate?,Accident Prone Zone,unsupported_or_ambiguous_identity_answer,
img_0961.jpg,What does this traffic sign indicate?,Height,unsupported_or_ambiguous_identity_answer,
img_0962.jpg,What does this traffic sign indicate?,Accident Prone Zone,unsupported_or_ambiguous_identity_answer,
img_0965.jpg,what does this traffic sign indicate?,Side road left,class_below_viability_threshold,side_road_left
img_0967.jpg,What does this traffic sign indicate?,Accident Prone area,unsupported_or_ambiguous_identity_answer,
img_0968.jpg,What does this traffic sign indicate?,added lane from left,unsupported_or_ambiguous_identity_answer,
img_0969.jpg,,,no_direct_identity_question,
img_0970.jpg,What does this traffic sign indicate?,No Parking,class_below_viability_threshold,no_parking
img_0971.jpg,,,no_direct_identity_question,
img_0975.jpg,What does this traffic sign indicate?,Overhead cables,class_below_viability_threshold,overhead_cables
img_0979.jpg,,,no_direct_identity_question,
img_0980.jpg,what does this traffic sign indicate?,side road left,class_below_viability_threshold,side_road_left
img_0981.jpg,what does this traffic sign indicate?,side road left,class_below_viability_threshold,side_road_left
img_0983.jpg,What does this traffic sign indicate?,Intersection,unsupported_or_ambiguous_identity_answer,
img_0992.jpg,What does this traffic sign indicate?,Intersection,unsupported_or_ambiguous_identity_answer,
img_0993.jpg,What does this traffic sign indicate?,Junction,unsupported_or_ambiguous_identity_answer,
img_0996.jpg,What does this traffic sign indicate?,Junction,unsupported_or_ambiguous_identity_answer,
img_0998.jpg,What does this traffic sign indicate?,No stopping,class_below_viability_threshold,no_stopping
img_0999.jpg,What does this traffic sign indicate?,No Waiting,unsupported_or_ambiguous_identity_answer,
img_1000.jpg,What does this traffic sign indicate?,No Waiting,unsupported_or_ambiguous_identity_answer,
img_1003.jpg,What does this traffic sign indicate?,Lane closure,unsupported_or_ambiguous_identity_answer,
img_1005.jpg,what does this traffic sign indicate?,Speed Limit,class_below_viability_threshold,maximum_speed_limit_60_km_h
img_1008.jpg,What does this traffic sign indicate?,No Overtaking,class_below_viability_threshold,no_overtaking
img_1009.jpg,what does this traffic sign indicate?,Right-turn,unsupported_or_ambiguous_identity_answer,
img_1010.jpg,what does this traffic sign indicate?,Right-turn,unsupported_or_ambiguous_identity_answer,
img_1011.jpg,what does this traffic sign indicate?,Right-turn,unsupported_or_ambiguous_identity_answer,
img_1012.jpg,What does this traffic sign indicate?,road-widening ahead,unsupported_or_ambiguous_identity_answer,
img_1013.jpg,What does this traffic sign indicate?,Narrow bridge,class_below_viability_threshold,narrow_bridge
img_1015.jpg,What does this traffic sign indicate?,added lane from left,unsupported_or_ambiguous_identity_answer,
img_1016.jpg,What does this traffic sign indicate?,No Parking,class_below_viability_threshold,no_parking
img_1017.jpg,What does this traffic sign indicate?,Narrow bridge,class_below_viability_threshold,narrow_bridge
img_1018.jpg,What does this traffic sign indicate?,No Overtaking,class_below_viability_threshold,no_overtaking
img_1019.jpg,What does this traffic sign indicate?,Service Road,unsupported_or_ambiguous_identity_answer,
img_1021.jpg,What does this traffic sign indicate?,No left turn,class_below_viability_threshold,no_left_turn
img_1023.jpg,what does this traffic sign indicate?,Speed Limit,class_below_viability_threshold,maximum_speed_limit_60_km_h
img_1024.jpg,what does this traffic sign indicate?,Speed Limit,class_below_viability_threshold,maximum_speed_limit_50_km_h
img_1027.jpg,What does this traffic sign indicate?,Bus Stop,class_below_viability_threshold,bus_stop
img_1029.jpg,What does this traffic sign indicate?,No Overtaking,class_below_viability_threshold,no_overtaking
img_1030.jpg,What does this traffic sign indicate?,Keep Right,class_below_viability_threshold,keep_right
img_1032.jpg,What does this traffic sign indicate?,Go Slow,unsupported_or_ambiguous_identity_answer,
img_1034.jpg,What does this traffic sign indicate?,Overhead cables,class_below_viability_threshold,overhead_cables
img_1035.jpg,what does this traffic sign indicate?,Speed Limit,class_below_viability_threshold,maximum_speed_limit_50_km_h
img_1037.jpg,what does this traffic sign indicate?,Speed Limit,class_below_viability_threshold,maximum_speed_limit_20_km_h
img_1040.jpg,,,no_direct_identity_question,
img_1042.jpg,What does this traffic sign indicate?,Service Road,unsupported_or_ambiguous_identity_answer,
img_1043.jpg,What does this traffic sign indicate?,Junction,unsupported_or_ambiguous_identity_answer,
img_1044.jpg,What does this traffic sign indicate?,Go Slow,unsupported_or_ambiguous_identity_answer,
img_1046.jpg,What does this traffic sign indicate?,No Parking,class_below_viability_threshold,no_parking
img_1049.jpg,What does this traffic sign indicate?,Overhead cables,class_below_viability_threshold,overhead_cables
img_1053.jpg,What does this traffic sign indicate?,Keep left,class_below_viability_threshold,keep_left
img_1054.jpg,,,no_direct_identity_question,
img_1058.jpg,,,no_direct_identity_question,
img_1059.jpg,What does this traffic sign indicate?,Junction,unsupported_or_ambiguous_identity_answer,
img_1063.jpg,,,no_direct_identity_question,
img_1065.jpg,What does this traffic sign indicate?,Junction,unsupported_or_ambiguous_identity_answer,
img_1067.jpg,,,no_direct_identity_question,
img_1068.jpg,What does this traffic sign indicate?,Hazard Mraker,unsupported_or_ambiguous_identity_answer,
img_1070.jpg,What does this traffic sign indicate?,Highway,unsupported_or_ambiguous_identity_answer,
img_1071.jpg,what does this traffic sign indicate?,Right-turn,unsupported_or_ambiguous_identity_answer,
img_1078.jpg,,,no_direct_identity_question,
img_1079.jpg,,,no_direct_identity_question,
img_1082.jpg,What does this traffic sign indicate?,End of speed restriction,unsupported_or_ambiguous_identity_answer,
img_1083.jpg,,,no_direct_identity_question,
img_1084.jpg,,,no_direct_identity_question,
