image_path,class_name,source_image_id,perceptual_group_id,review_id,split,source_question,source_answer
traffic512final/img_0676.jpg,right_curve_ahead,img_0676.jpg,group_0610,V2-0342,train,what does this traffic sign indicate?,right curve ahead
traffic512final/img_0694.jpg,right_curve_ahead,img_0694.jpg,group_0628,V2-0343,train,what does this traffic sign indicate?,right curve ahead
traffic512final/img_0708.jpg,right_curve_ahead,img_0708.jpg,group_0642,V2-0344,train,what does this traffic sign indicate?,right curve ahead
traffic512final/img_0780.jpg,right_curve_ahead,img_0780.jpg,group_0703,V2-0345,train,what does this traffic sign indicate?,right curve ahead
traffic512final/img_0833.jpg,right_curve_ahead,img_0833.jpg,group_0756,V2-0346,train,what does this traffic sign indicate?,right curve ahead
traffic512final/img_0842.jpg,right_curve_ahead,img_0842.jpg,group_0765,V2-0347,train,what does this traffic sign indicate?,right curve ahead
traffic512final/img_0845.jpg,right_curve_ahead,img_0845.jpg,group_0768,V2-0348,train,what does this traffic sign indicate?,right curve ahead
traffic512final/img_0859.jpg,right_curve_ahead,img_0859.jpg,group_0782,V2-0349,train,what does this traffic sign indicate?,right curve ahead
traffic512final/img_0892.jpg,right_curve_ahead,img_0892.jpg,group_0812,V2-0351,train,what does this traffic sign indicate?,right curve ahead
traffic512final/img_0912.jpg,right_curve_ahead,img_0912.jpg,group_0832,V2-0352,train,What does this traffic sign indicate?,Right curve ahead
traffic512final/img_0974.jpg,right_curve_ahead,img_0974.jpg,group_0894,V2-0353,train,what does this traffic sign indicate?,right curve ahead
traffic512final/img_0018.jpg,road_hump,img_0018.jpg,group_0018,V2-0356,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0152.jpg,road_hump,img_0152.jpg,group_0152,V2-0359,train,What does this traffic sign indicate?,Hump/Speed breaker
traffic512final/img_0154.jpg,road_hump,img_0154.jpg,group_0154,V2-0360,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0162.jpg,road_hump,img_0162.jpg,group_0162,V2-0361,train,What does this traffic sign indicate?,Hump/Speed breaker
traffic512final/img_0280.jpg,road_hump,img_0280.jpg,group_0274,V2-0364,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0331.jpg,road_hump,img_0331.jpg,group_0325,V2-0366,train,What does this traffic sign indicate?,Hump/Speed breaker
traffic512final/img_0347.jpg,road_hump,img_0347.jpg,group_0337,V2-0367,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0353.jpg,road_hump,img_0353.jpg,group_0343,V2-0368,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0377.jpg,road_hump,img_0377.jpg,group_0367,V2-0370,train,What does this traffic sign indicate?,Hump/Speed breaker
traffic512final/img_0378.jpg,road_hump,img_0378.jpg,group_0368,V2-0371,train,What does this traffic sign indicate?,Hump/Speed breaker
traffic512final/img_0383.jpg,road_hump,img_0383.jpg,group_0367,V2-0373,train,What does this traffic sign indicate?,Hump/Speed breaker
traffic512final/img_0387.jpg,road_hump,img_0387.jpg,group_0368,V2-0374,train,What does this traffic sign indicate?,Hump/Speed breaker
traffic512final/img_0405.jpg,road_hump,img_0405.jpg,group_0374,V2-0375,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0406.jpg,road_hump,img_0406.jpg,group_0343,V2-0376,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0420.jpg,road_hump,img_0420.jpg,group_0374,V2-0377,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0431.jpg,road_hump,img_0431.jpg,group_0377,V2-0378,train,What does this traffic sign indicate?,Hump/Speed breaker
traffic512final/img_0443.jpg,road_hump,img_0443.jpg,group_0377,V2-0379,train,What does this traffic sign indicate?,Hump/Speed breaker
traffic512final/img_0508.jpg,road_hump,img_0508.jpg,group_0442,V2-0382,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0544.jpg,road_hump,img_0544.jpg,group_0478,V2-0385,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0545.jpg,road_hump,img_0545.jpg,group_0479,V2-0386,train,What does this traffic sign indicate?,Hump/Speed breaker
traffic512final/img_0550.jpg,road_hump,img_0550.jpg,group_0484,V2-0387,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0558.jpg,road_hump,img_0558.jpg,group_0492,V2-0388,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0660.jpg,road_hump,img_0660.jpg,group_0594,V2-0392,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0670.jpg,road_hump,img_0670.jpg,group_0604,V2-0393,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0672.jpg,road_hump,img_0672.jpg,group_0606,V2-0394,train,What does this traffic sign indicate?,Hump/Speed breaker
traffic512final/img_0685.jpg,road_hump,img_0685.jpg,group_0619,V2-0395,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0711.jpg,road_hump,img_0711.jpg,group_0645,V2-0397,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0789.jpg,road_hump,img_0789.jpg,group_0712,V2-0398,train,What does this traffic sign indicate?,Hump/Speed breaker
traffic512final/img_0865.jpg,road_hump,img_0865.jpg,group_0788,V2-0401,train,What does this traffic sign indicate?,Hump/Speed breaker
traffic512final/img_0866.jpg,road_hump,img_0866.jpg,group_0789,V2-0402,train,What does this traffic sign indicate?,Hump/Speed breaker
traffic512final/img_0877.jpg,road_hump,img_0877.jpg,group_0800,V2-0403,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0887.jpg,road_hump,img_0887.jpg,group_0808,V2-0405,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0888.jpg,road_hump,img_0888.jpg,group_0809,V2-0406,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0951.jpg,road_hump,img_0951.jpg,group_0871,V2-0408,train,What does this traffic sign indicate?,Hump/Speed breaker
traffic512final/img_1066.jpg,road_hump,img_1066.jpg,group_0985,V2-0414,train,What does this traffic sign indicate?,Hump/Speed breaker
traffic512final/img_1080.jpg,road_hump,img_1080.jpg,group_0998,V2-0415,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_1081.jpg,road_hump,img_1081.jpg,group_0999,V2-0416,train,What does this traffic sign indicate?,Humps/Speed breakers
traffic512final/img_0004.jpg,school_ahead,img_0004.jpg,group_0004,V2-0417,train,What does this traffic sign indicate?,School
traffic512final/img_0131.jpg,school_ahead,img_0131.jpg,group_0131,V2-0420,train,What does this traffic sign indicate?,School Zone
traffic512final/img_0143.jpg,school_ahead,img_0143.jpg,group_0143,V2-0421,train,What does this traffic sign indicate?,School
traffic512final/img_0145.jpg,school_ahead,img_0145.jpg,group_0145,V2-0422,train,What does this traffic sign indicate?,School Zone
traffic512final/img_0150.jpg,school_ahead,img_0150.jpg,group_0150,V2-0424,train,What does this traffic sign indicate?,School
traffic512final/img_0324.jpg,school_ahead,img_0324.jpg,group_0318,V2-0428,train,What does this traffic sign indicate?,School
traffic512final/img_0336.jpg,school_ahead,img_0336.jpg,group_0328,V2-0429,train,What does this traffic sign indicate?,School
traffic512final/img_0337.jpg,school_ahead,img_0337.jpg,group_0328,V2-0430,train,What does this traffic sign indicate?,School
traffic512final/img_0342.jpg,school_ahead,img_0342.jpg,group_0332,V2-0431,train,What does this traffic sign indicate?,School
traffic512final/img_0407.jpg,school_ahead,img_0407.jpg,group_0318,V2-0432,train,What does this traffic sign indicate?,School
traffic512final/img_0415.jpg,school_ahead,img_0415.jpg,group_0328,V2-0433,train,What does this traffic sign indicate?,School
traffic512final/img_0460.jpg,school_ahead,img_0460.jpg,group_0394,V2-0434,train,What does this traffic sign indicate?,School
traffic512final/img_0474.jpg,school_ahead,img_0474.jpg,group_0408,V2-0435,train,What does this traffic sign indicate?,School
traffic512final/img_0591.jpg,school_ahead,img_0591.jpg,group_0525,V2-0438,train,What does this traffic sign indicate?,School
traffic512final/img_0613.jpg,school_ahead,img_0613.jpg,group_0547,V2-0439,train,What does this traffic sign indicate?,School
traffic512final/img_0641.jpg,school_ahead,img_0641.jpg,group_0575,V2-0440,train,What does this traffic sign indicate?,School
traffic512final/img_0642.jpg,school_ahead,img_0642.jpg,group_0576,V2-0441,train,What does this traffic sign indicate?,School
traffic512final/img_0679.jpg,school_ahead,img_0679.jpg,group_0613,V2-0442,train,What does this traffic sign indicate?,School
traffic512final/img_0705.jpg,school_ahead,img_0705.jpg,group_0639,V2-0445,train,What does this traffic sign indicate?,School
traffic512final/img_0881.jpg,school_ahead,img_0881.jpg,group_0804,V2-0449,train,What does this traffic sign indicate?,School
traffic512final/img_0882.jpg,school_ahead,img_0882.jpg,group_0805,V2-0450,train,What does this traffic sign indicate?,School
traffic512final/img_0902.jpg,school_ahead,img_0902.jpg,group_0822,V2-0452,train,What does this traffic sign indicate?,School
traffic512final/img_0945.jpg,school_ahead,img_0945.jpg,group_0865,V2-0453,train,What does this traffic sign indicate?,School
traffic512final/img_0947.jpg,school_ahead,img_0947.jpg,group_0867,V2-0454,train,What does this traffic sign indicate?,School
traffic512final/img_0987.jpg,school_ahead,img_0987.jpg,group_0907,V2-0456,train,What does this traffic sign indicate?,School
traffic512final/img_1057.jpg,school_ahead,img_1057.jpg,group_0976,V2-0459,train,What does this traffic sign indicate?,School
traffic512final/img_0136.jpg,side_road_right,img_0136.jpg,group_0136,V2-0461,train,what does this traffic sign indicate?,Side road right
traffic512final/img_0186.jpg,side_road_right,img_0186.jpg,group_0183,V2-0462,train,what does this traffic sign indicate?,Side road right
traffic512final/img_0312.jpg,side_road_right,img_0312.jpg,group_0306,V2-0464,train,what does this traffic sign indicate?,side road right
traffic512final/img_0376.jpg,side_road_right,img_0376.jpg,group_0366,V2-0465,train,what does this traffic sign indicate?,side road right
traffic512final/img_0380.jpg,side_road_right,img_0380.jpg,group_0366,V2-0466,train,what does this traffic sign indicate?,side road right
traffic512final/img_0400.jpg,side_road_right,img_0400.jpg,group_0371,V2-0467,train,what does this traffic sign indicate?,side road right
traffic512final/img_0429.jpg,side_road_right,img_0429.jpg,group_0371,V2-0468,train,what does this traffic sign indicate?,side road right
traffic512final/img_0567.jpg,side_road_right,img_0567.jpg,group_0501,V2-0471,train,what does this traffic sign indicate?,side road right
traffic512final/img_0573.jpg,side_road_right,img_0573.jpg,group_0507,V2-0472,train,what does this traffic sign indicate?,side road right
traffic512final/img_0621.jpg,side_road_right,img_0621.jpg,group_0555,V2-0473,train,what does this traffic sign indicate?,side road right
traffic512final/img_0625.jpg,side_road_right,img_0625.jpg,group_0559,V2-0474,train,what does this traffic sign indicate?,side road right
traffic512final/img_0673.jpg,side_road_right,img_0673.jpg,group_0607,V2-0475,train,what does this traffic sign indicate?,side road right
traffic512final/img_1073.jpg,side_road_right,img_1073.jpg,group_0992,V2-0477,train,what does this traffic sign indicate?,side road right
